statename;Population;Total area;Land area;Water area;gdp;Population Dencity;Very useful fiture
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Connecticut;1050493;380831;376962;3869;253467;2,758423028;0,010263634
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Delaware;1059639;4001;2678;1324;69893;264,8435391;0,494398805
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Florida;1335907;91633;79883;1175;890884;14,57888534;0,014709012
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
Georgia;1342795;24214;23187;1027;505693;55,45531511;0,04429206
